#Tweet_ID	Tweet_text	Topic	Sentiment_label	Sentiment_label_confidence	Speech_act_label	Speech_act_label_confidence
929520440934006784	انتبه على كلامك ياعبد للمال.لما تطلع وتشكر اللي تبغاه هذا من حقكولو شكرت اهل قطر ايضا من حقك..لكن تجيب مصطلح حصار وهي مجرد مقاطعه، هنا اوقف عند حدك لاتنسى في يوم ما انك لعبت هنا، لكن متوقعه (تبيع رايك ونفسك عشان فلوس)	Entity	Negative	1	Expression	1
931270122488114944	سبحان الله نفس كلامها ايام ثورة يناير يخرب بيتك ياواشنطن	Long_Standing	Negative	1	Expression	1
929699900090191872	#أخبار_قطر|السعدي:تعزيز حقوق المرأة والطفل في الحماية والتأهيل #حصار_قطر https://t.co/X3dtbn60H6 https://t.co/sJwwYZneRz	Entity	Positive	0.68	Assertion	0.67
929348189521661056	أهداف مباراة زامبيا والكاميرون 1-1 ◄ تصفيات كاس العالم 2018 - افريقيا [ ... https://t.co/94asSbYgfy عبر	Event	Neutral	1	Assertion	1
928576890822184960	ده كان زمان مصر تمر بأزمات بعد ثورة يناير المجيدة إقتصادية رهيبه وأعتقد أن السعوديه تؤمن بأن امريكا واوربا ستكون حليفا أفضل من أي دول عربيه	Long_Standing	Mixed	0.66	Expression	1
930065164333961216	اختيار الضابط #داود_الشريان لإدارة #هيئة_الإذاعة_والتلفزيون (مكافأة نهاية خدمة) لما قام به في فترة (الربيع العربي) حيث مارس التنفيس بذكاء..!	Long_Standing	Mixed	0.35	Assertion	0.66
928318666575351816	1- الشعب اليمني قام بثورة ضد علي صالح2- علي صالح قاتلهم واهلك الحرث والنسل نفس اللي صار بدول الربيع العربي3- نفس اللي صار بدول الربيع العربي ايضا السعودية دعمت الطغاة مثل مادعمت السيسي وحفتر دعمت علي صالح وعالجته تكفى لا تصدمني وتقول انك مو فاكر هالشي	Long_Standing	Negative	1	Expression	0.67
932188929025069056	الى اهلنا في مصر، هل تعلمون أن جزيرتي تيران وصنافير هي حقا لكم ولاجدادكم، ما قيمة ريالاتهم أمام حبة تراب لكم، هل هذا شعب الناصر؟ #ضد_ال_سعود	Long_Standing	Negative	0.66	Expression	1
928325281097617409	اخبار بالصور.. ولى العهد السعودى يبحث مع الرئيس اليمنى تطورات الأوضاع اليمنية عربية https://t.co/qqUVrCfy	Event	Neutral	1	Assertion	1
928636473372545025	تصفيات كأس العالم سويسرا ومدري مين المهم مبارايات حلوووه	Event	Positive	1	Expression	0.67
929648465222696961	وزير #التجارة #خالد_الروضان في رد على سؤال : لدينا خطة للامن الغذائي منذ بدايةأزمة الخليج برمضان الماضي https://t.co/uEyo9V8ESr	Entity	Neutral	1	Assertion	1
930935080868024321	من تتوقع فوزه برئاسة الزمالك احمد سليمان. مرتضى منصور	Entity	Neutral	1	Question	1
928823102875856896	اعتقد ان كافة الاهداف السياسية والدعائيه لمنتدي شباب العالم قد تحققت بنجاح باهر وكسبنا منتدي شبابي سنوي هام جدااااا https://t.co/AIgUb5P65X	Event	Positive	1	Expression	0.65
929686719837949056	هذا كلام اكاديميه....؟!!! اهم شيء ضد السياسه السعوديه في كل شيء حتى في محاربة الفساد..؟!	Event	Negative	1	Expression	1
929761504991334016	الاخبار : #القائد_العام #المشير خليفة #حفتر يصل إمارة #دبي في زيارة رسمية . https://t.co/I2BW9TN3D3 عبر	Event	Neutral	1	Assertion	1
932229172629573632	وعندنا محمد صلاح الدين الايوبي فاتح روسيا وليفربول ومزيد من الانتصارات والفتوحات ✌💪	Entity	Positive	1	Expression	1
929329345780502528	#مصر_وغانا موعد مباراة مصر وغانا وترددات القنوات المفتوحة الناقلة في تصفيات كأس العالم https://t.co/Jc1tC8r5Xt https://t.co/GSvopDN3Ih	Event	Neutral	1	Assertion	1
928192049572171776	الدكتور بيقولنا محمد صلاح مهاجم صريح🙂	Entity	Neutral	0.67	Assertion	0.36
926543081461166080	خالد سريع ريح نفسك لما اعتمد مكتب المحامي لدي الاتحاد الاسيوي للاعلام تغير الكلام و من المتسبب برفع الايقاف ويجب على الشيخ طلال الفهد يستقيل	Entity	Negative	0.65	Expression	0.67
931106685443280897	ما زالت تلك العقليات الجاهليه تعشعش في المجتمع الخليجي كنت اظن ان المجتمع الخليجي تطور ثقافي وعلمي وانخدعت بلبس وقصات الشعر والموظات المختلف وعند نشوب ازمة قطر اثبتت ان ما كانت تغطيه تلك الموظات هى تغطيه اللأجسام والا العقول كما هي عقليات جاهليه	Entity	Negative	1	Expression	1
927012771035836417	شارك محمد صلاح في 9 أهداف في أول 11 مباراة في البريميرليغ مع ليفربول (7 أهداف - 2 اسيست) https://t.co/GOvKyuN3Ba	Entity	Neutral	0.68	Assertion	0.68
929109961296183297	مباريات الغد تصفيات كأس العالم 2018 افريقيا كونغو أوغندا الساعه 5:30 مساء بتوقيت مكه ملعب الفونس ماسيمبا المعلق عبدالقادر الشنيوني 🇨🇬🇺🇬 https://t.co/VtdFnKgGWY	Event	Neutral	1	Assertion	1
929433675686653957	استاذ سؤال خارجي .. رأيكم الكريم في ثورات الربيع العربي. ؟	Long_Standing	Mixed	0.35	Question	0.65
930160444173581952	الفاسد عندما يريد محاربة الفساد يسقط هذا ماسيحصل لبن سلمان محاربة الفساد يراد لها اداره صالحه متمكنه من ادواتها وهذا غير متوفر في السعوديه ولا اي دوله عربيه	Event	Negative	0.67	Expression	1
927299220910075910	اهئ دي بيقولوا اعقل واحدة فيهم مقتنعة ان اللي الزمالك فيه بسبب ان مرتضي منصور اهلوي و مدسوس عليهم	Entity	Negative	0.67	Expression	0.67
929421177243697024	⚽️ عاجل | #بث_مباشر || مباراة #تونس و #ليبيا في #تصفيات_كأس_العالم https://t.co/69sXgadEE0 https://t.co/AwvPdqZhYi	Event	Neutral	1	Assertion	1
929354871614181376	على الأقل سنخبر أبنائنا أننا حاولنا نخلى الوضع افضل..وسنخبرهم انهم اذا وقفو فى وجه الظلم والظالم مش هنكون عقبة فى طريقهم كما كان آبائنا عقبة فى طريقنا عندما ارادنا اصلاح هذا البلد العظيم مصر #ثورة_يناير	Long_Standing	Mixed	0.68	Expression	1
930389795087572992	" وسيشهد التاريخ ان لعب 6 تصفيات كاس عالم هو وبوفن	Event	Positive	0.69	Expression	0.67
931303005474865153	انت مخطأ الربيع العربي ليس فتنه هذي ثوره تسمى ولانعلم ضروف بلدانهم لذلك اهل الارض ادرى بها وهم ادرى بمافعلوا ومن العيب التدخل فيما لايعنينا	Long_Standing	Mixed	1	Expression	0.71
929406732782194048	ق22: ركلة حرة خطيرة للمنتخب الإيفواري على حدود المنطقة يُنفذها جاردل ولكنها ترتطم في الحائط. 🇲🇦 المغرب 0⃣ - 0⃣ كوت ديفوار 🇮🇪 #تصفيات_كأس_العالم	Event	Neutral	1	Assertion	1
928682884755591169	ما يحدث في #شرم_الشيخ فعلاً حدث يستحق الاحترام ، حفظ الله #مصر و شعبها. #منتدى_شباب_العالم	Event	Positive	1	Expression	1
931857077751943168	احداث يناير ١ ٢٠١ لم تكن ثورة انما كانت لمواجهة مسلسل التوريث جمال مبارك و احداث يونية ٢٠١٣ للعودة بالدولة المصرية إلى ماقبل يناير ٢٠١١ .....الثورة بتكون لها رؤية مجمعة لثورة و مابعد الثورة و لا ينقسم الشعب بشأنها ...لم تحدث ثورة فى مصر انما انقلابات بتأييد شعبى	Long_Standing	Negative	0.67	Expression	1
931068767651729409	شاهد جميع اهداف منتخب مصر في تصفيات كأس العالم 2018 بتعليق مجنون https://t.co/rRBQq35paK via	Event	Positive	0.67	Expression	0.34
929771678091172992	#شيكابالا اخر هدف في تصفيات كاس العالم 😜😝	Event	Positive	0.68	Expression	0.68
929689028093468672	جه اليوم اللى يبقى عندنا ماتش فى اخر جوله فى تصفيات كاس العالم ..وماحدش مهتم 💅😂	Event	Negative	0.68	Expression	1
930083835789880960	لا يختلف عقلاء العالم بأن #نظام_الحمدين نظام عميل مدعوم من الصهيونية العالمية لزعزعة استقرار البلاد العربية سقوط هذا النظام العميل فرض عين لتخليص #الخليج أولاً و العرب والمسلمين والعالم أجمع من شرور هذا النظام الإرهابي الذي أرهق ملايين الأنفس البريئة خلال دعم ثورات الربيع العربي	Long_Standing	Mixed	0.68	Expression	1
931792245489127040	" معصوم مرزوق لـ""الأهرام العربي"": الحكم بمصرية ""تيران وصنافير"" هو العبور الثانى لمصر.. والدولة العميقة تعمل ضد السيسي https://t.co/5498KfeBnb"	Long_Standing	Neutral	0.68	Assertion	1
928336201475674117	الرئيس هادي يلتقي ولي العهد السعودي https://t.co/4ZFJ9EA0ds https://t.co/2sZwR5e64R	Event	Neutral	1	Assertion	1
930190571821522048	إيطاليا تخرج من تصفيات كأس العالم 😔😔😔	Event	Neutral	0.66	Assertion	0.66
928654236103081985	أتمنى نيبوشا يبدأ بالتشكيل ده : جنش _ محمد مجدى _ الونش _ فتوح _ حازم _ دونجا _ معروف _ محمد أبراهيم _ ايمن حفنى _ صلاح عاشور _ باسم مرسى	Entity	Positive	0.66	Expression	1
930092279959834624	🔴🔴 رسمياً | افضل 11 لاعب في تصفيات افريقيا المؤهله لكأس العالم 2018 ، تضم 6 لاعبين عرب : علي معلول 🇹🇳 احمد حجازي 🇪🇬 مبارك بوصوفة 🇲🇦 يوسف المساكني 🇹🇳 محمد صلاح 🇪🇬 خالد بوطيب 🇲🇦 👏🏻👏🏻👏🏻 https://t.co/nR4BIiJxmN	Entity	Positive	0.68	Assertion	1
930185698103255040	لقد تاكد لدي منذ ثورات الربيع العربي اننا تحت حكام من كرتون اخرهم الحريري نموذجا ..	Long_Standing	Negative	1	Expression	1
929120005396017152	#باصي_لعفيفي محمد صلاح افضل لاعب افريقى	Entity	Positive	1	Expression	1
926935935534686208	كيف وصل لهذا المنصب يا لمتخلف عقلياً لان ابوه الملك ولازم ولي العهد في الدستور السعودي يكون يا اخو الملك او ولده يا المريض روح انبح بعيد يله	Event	Negative	1	Expression	1
926831402519289858	كلامه صح جدا هو عارف ان اي انسان مثقف واعي هيرفض حكم العسكر وده يبقي ارهاب بدليل ان مجموعه من الشباب المتعلم الواعي من قادوا ثوره يناير	Long_Standing	Negative	0.67	Expression	1
931419783546982400	هل التغيير يأتي بحال أفضل أم نلتحق بعار وخراب الربيع العربي وشمال إفريقيا؟	Long_Standing	Mixed	0.66	Question	0.65
929106647385067522	#كاس_العالم_حيوحشنا مرتضى منصور النسخة السعودية	Entity	Negative	1	Expression	1
928243028514562048	على شباب السعودية ان يحذر الإنجراف نحو تيار الربيع العربي الذي لا يقود الا إلى الهاوية .	Long_Standing	Negative	0.66	Expression	0.66
929433776190623744	طبعا المؤتمر ده غير انه فشنك كمان الشباب اللي حضروه اللي ماتقبضش عليه #منتدي_الشباب_فشنك #تسقط_سلطة_التحرش #تيران_وصنافير_مصريه أكتوبر ضد الإنقلاب #مرسى_رئيسى #مكملين	Long_Standing	Negative	1	Expression	1
927911595497357312	السبوبة حلوة مفيش كلام.. طلعوا الفلول عندهم حق ونشطاء كتير من بتوع ثورة يناير طلعوا نشطاء سبوبة بس مش للخارج.. للداخل https://t.co/ASbpbMzdVX	Long_Standing	Negative	1	Expression	1
928735315325607944	ودارت الأيام.. #كلثوميات ❤ اذاعة الأغاني دى تانى أحسن حاجة فى مصر بعد #ثورة_يناير 😉	Long_Standing	Positive	1	Expression	1
928771988717490048	محاربة الفساد لا يمكن أن يكون بشكل انتقائي و مزاجي و مقاضاة الأغراض باسم مكافحة الفساد من احدث وأكبر فاسد الذي هو بن سلمان يثير السخرية لكن في سبيل دفع المال ل ترامب تعتقل أسرة آل سعود كلها التي كانت وفية في عمالتها ل امريكا ..!؟ #الملك_يحارب_الفساد #متعب_بن_عبدالله #السعودية https://t.co/ZBTUPmjBWn	Event	Negative	1	Expression	1
931931522474627072	واكبر خازوق أعطاهم اياه بلحه خطط مع حمود ريكي وباع لهم تيران وصنافير ليقدموها هدية لإسرائيل😂😂😂 https://t.co/npRgFDFJpj	Long_Standing	Negative	1	Expression	1
926938076563296257	أرقام النجم المصري #محمد_صلاح ضد ويستهام .. أداء خرافي! https://t.co/JzT87Xs0UQ	Entity	Positive	1	Assertion	1
927657185416548352	#خالد_علي تقرب ايه ل #مرتضى_منصور	Entity	Neutral	0.65	Question	0.65
931955029250060288	محمد صلاح &gt;&gt;&gt;&gt; يوسف القرضاوي https://t.co/lYriDIFPk	Entity	Neutral	0.65	Expression	0.67
927640862506483712	#الدستور | #السيسي: «نحرص على الاستفادة من خبرات #الصين في التعليم والبحث العلمي»https://t.co/x8gXbgCD9e#منتدي_شباب_العالم https://t.co/tql2Pyi9fx	Event	Neutral	0.69	Assertion	0.69
929751596602462209	اربع بوستات اول ناافتح الفيس بوك بيباركوا ان مصر جابت اول جول وان محمد صلاح ال جايبوا ومبسوطين 😂😂😂😂😂	Entity	Positive	1	Expression	1
930793977896427008	مصر طلعت من تصفيات كأس العالم والفرق التي تأهلت فقط السعودية والمغرب والظاهر تونس او الجزائر	Event	Neutral	1	Assertion	1
929407983209123840	اسبانيا التي بها أقيمت معاهدات الخيانة أوسلو لتفكيك بين العرب الان هي الآن تتفكك. اسئل نفسك هذا المكر من مقومات الربيع العربي فلا تبتأس من مكر المجرمين بل ابتسم وانت تجاهد المكر بكلمة الحق و فعله لأنهما فعل الله الذي يريد نشر نوره من خلال فلا تكسل ولا تكبر إلا الله	Long_Standing	Negative	0.35	Expression	1
928736191914168064	ق15: جوووول! لوكا مودريتش يسجل الأول لصالح كرواتيا من ركلة جزاء. كرواتيا 1⃣ - 0⃣ اليونان #تصفيات_كأس_العالم https://t.co/mo24SN4Asm	Event	Neutral	0.66	Assertion	1
928886398568008960	تصفيات كاس العالم أوروبا ( الملحق ) | ايرلندا الشمالية 0 × 1 سويسرا | هدف اول سويسرا HD ريكاردو رودريغيز https://t.co/YtyvTKI7kC	Event	Neutral	1	Assertion	1
929769818248577024	حلقة برنامج #شيفو_كورة تحليل مبارة غانا و مصر تصفيات كأس العالم:	Event	Neutral	1	Assertion	1
931030333369277952	تصفيات كأس العالم إلى روسيا إنتهت اليوم وكانت بدايتها في يوم 12/3/2015 بمباراة تيمور الشرقية ومنغوليا. لعب خلال التصفيات 869 مباراة وسجل فيها 2449 هدف وبحضور قرابة 18 مليون مشجع. البيرو آخر دولة تأهلت لكأس العالم بعد غياب 36 عاماً، وأعلنت الحكومة عن يوم إجازة وطنية بهذه المناسبة.	Event	Neutral	1	Assertion	1
926637215819681792	صفاء هاشم لو أستشارت السعودية الكويت عند مقاطعة قطر . لما رأيتي الشيخ الصباح يقوم بالوساطة بين دول المقاطعة وقطر. فالسعودية قراراتها سيادية.	Entity	Negative	0.37	Expression	0.72
929432607430934016	🏆 مبروك للكرة العربية تأهل 4 منتخبات لمونديال روسيا 2018 : 1- السعودية 🇸🇦 2- مـصــر 🇪🇬 3- المغرب 🇲🇦 4- تـونس 🇹🇳 #كاس_العالم_حيوحشنا_٣ #تصفيات_كأس_العالم https://t.co/N8YcmIsaCs	Event	Positive	1	Expression	1
929905800725913602	" #البوابة_الرياضية | اليوم.. #مرتضى_منصور يكشف ""المزورين"" قبل انتخابات #الزمالكhttps://t.co/n12i8mhUGU"	Entity	Neutral	1	Assertion	1
930231710700265477	غير هنونا بدوشتكم الزايدة ،خليفة حفتر هلبة عليكم توصلوله ايها العاجزون،القتلة،عدو حاكمو تميمة وموزة 😂😂😂😂😂😂😂😂	Event	Negative	1	Expression	1
931006192406712321	هاني العتال يكشف موقفه من المجلس حال نجاحه مع مرتضى منصور ..فيديو #ضجة_الاخباري https://t.co/VjWUvytsTd	Entity	Neutral	1	Assertion	1
928633811558195206	مناقشة عدد من القضايا المتعلقة بموازنة عدن للعام 2018 ◄https://t.co/U2hgu9S2gN #قولوا_ل_قطر #افتتاح_اللوفر_ابوظبي #منتدي_شباب_العالم #قطر_تدعم_الإرهاب #منتدي_الاعلام_الاماراتي #جريده_الرايه_القطريه	Event	Neutral	0.66	Assertion	1
928323854816161792	#محمد_بن_سلمان_فخرنا_وعزنا⚔️🌴🕋🌴⚔️بلاد العز والأمجاد والهيبةتقدم للأعادي درس بالمجانصعيبات المواقف ماهي صعيبةعلى #سلمان ومحمد #ولد_سلمان🇸🇦💚🇸🇦#مرور_5_اشهر_علي_الحصار#ياحمار_مقاطعه_ماهي_حصار#علم_قطر #قولو_ل_قطر https://t.co/9gJvUevyzi	Entity	Positive	0.63	Expression	1
930056585652685952	كنت جايب علم لـ مصر من ايام ثوره يناير وشايله للذكرى عشان فعلا كان ليا معاه ذكريات كتيره نيك المهم صحيت النهارده اكتشفت ان امي رميته امبارح عشان كانت شايفه انو متوسخ اوى ..	Long_Standing	Neutral	0.67	Expression	1
929092503382446080	الرئيس السيسي يعلن عن 10 توصيات من بينها عقد منتدى شباب العالم سنوياً #WeNeedToTalk | #ONLIVE | #FightingTerrorismHumanRight | #WYF2017 https://t.co/6HajpI9xva	Event	Neutral	1	Assertion	1
930434198552367104	الف مبروك، ونجمي المبارة كان محمد صلاح والمُعلق الي خلها مش مبارة حماسية خلها كوميديا، المهم أن الفرق العربية تتجاوز مرحلة:إن منتهى طموحها	Entity	Positive	0.66	Expression	1
929096419872530433	وسرق تيران وصنافير	Long_Standing	Negative	0.66	Expression	1
927062193018769409	*مر علينا الربيع العربي وتدهور حال بعض الشعوب العربيةنحن قادمون ع خريف عربي والمعروف عن هذا الفصل تساقط الاوراق فيهسوف تتساقط أشجار و رؤوس	Long_Standing	Negative	1	Expression	1
929997384599433216	العاصمة مع تامر عبدالمنعم تغطية منتدى شباب العالم اليوم الثانى لقا الاديب يوسف القعيد https://t.co/Vvzi4qnmtW	Event	Neutral	1	Assertion	1
931972972696555520	خالد يوسف بتاع25/30 اللى عمل فوضى في البرلمان بإدعاء التفريط في تيران وصنافير ورفض حكم الدستوريه !!!؟ خير اللهم إجعله خير ربنا يهدى كل عاصى	Long_Standing	Negative	1	Expression	1
927632185640849409	مشاركة تونسية بـ #منتدى_شباب_العالم: الطفل السنغافوري سيظل أمامي طول حياتي#TeNTV | #WeNeedToTalk #رأي_عام https://t.co/wGWNZPyj	Event	Neutral	0.65	Assertion	0.65
932167382604439552	رياضة بالدائرة الاولى تم قياس شعبية اللاعبين الدوليين وقد حصل اللاعب محمد صلاح على المركز الثالث بين المتابعين للشان الرياضي العالمي انظمة صلاح الجاسم	Entity	Neutral	0.65	Assertion	0.65
931214566612185089	كيف يستطيعون حصار قطر ولديها منافذ مع بلدان اخرى ولديها اقتصاد قوي وعلاقات دبلوماسيه وسياسيه كبيره واتفاقيات امنيه اخضاع قطر غير وارد يا محمد سلمان انت ومرتزقتك	Entity	Negative	0.65	Question	1
930062254309019648	اعلن متحدث باسم الحكومة القطرية امس الاحد ك ان قطر تحقق في محاولة مزعومة للتلاعب بعملتها خلال الاسابيع الاولى من ازمة سياسية خليجية في السادس من الشهر الحالي	Entity	Neutral	1	Assertion	1
929801752198701057	أقوى تريقة على جن مرتضى منصور والزمالك .. مسخرة ههههههههههههههههههههه https://t.co/gzEaHeoxOI via	Entity	Negative	0.66	Expression	1
931409464342835201	" #فكروهم مش ثوره يناير السبب ومش اجتماع مرسي المسرب السبب ومش زياره صباحي لاثيوبيا السبب السبب في استكمال السد .. هو مساندة الجنرال عواد ل""حق"" اثيوبيا وتوقيعك الاتفاقيه المذله.. وعدم مطالبتك بوقف البناء حتى تنتهي الدراسات اما ""حقك في الحياه"" فيمكن ان تس… https://t.co/ix9CkpGf0A https://t.co/d65FXjI1eN"	Long_Standing	Negative	1	Expression	0.68
930107461687742465	الا ان الحريري اعترف بفعلته امام الملك و طلب الغفران و منحه إياه الملك و كان للحريري مطلبه ان يكون في منزله مع عائلته.و قد طلب من الحريري الذهاب الى ابو ظبي و الاعتراف امام ولي العهد الإماراتي ليكون الامر موثق لدى مرجعية اخرى من خارج الإطار السعودي ، و قد تمت الزيارة،	Event	Neutral	0.63	Assertion	0.63
931952590140649474	#محمد_صلاح يتألق ويضرب شباك ساوثهامتون بالهدف الثاني (فيديو) ماشاء الله حفظه ربى https://t.co/WbnAEQCKzK	Entity	Positive	0.66	Expression	0.66
932203881513222016	من إنجازات سمو ولي العهد بخطواته الماضيه هو إنكشاف حقد بعض الجنسيات كاللبنانيه،والفلسطينيه. الطموح هو سحب ترخيص كل شركه تفضلهم ع السعودي	Event	Negative	0.68	Expression	1
928595954227466240	الرئيس يجتمع مع ولي العهد السعودي https://t.co/bbk3amX	Event	Neutral	1	Assertion	1
931834426614480000	خدمة DSL في البيت المفترض توصل سرعة الاتصال الى ١٠ ميجا، ولكن هذي السرعة الحقيقية اللي توصل! الى متى ندفع مبالغ لخدمة لاتصلنا حتى ربعها على الاقل!؟ #محاربة_الفساد #الاتصالات_السعودية https://t.co/pGml72gLvB	Event	Negative	0.66	Expression	1
929493531508592640	#القنوات_الناقلة #توقيت_مباراة #كاس_العالم_2018 #مجموعة_المغرب #موعد_مباراة https://t.co/vrcOSwmRKh https://t.co/486yFwGULS	Event	Neutral	1	Assertion	1
930341823750516738	" شباب العالم يرفعون أعلام بلادهم مرددين ""كلنا بنتكلم لغة السلام"" #منتدى_شباب_العالم #weneedtotalk #worldyouthforum #thisisegypt World Youth Forum https://t.co/JfQeAhF017"	Event	Positive	1	Expression	0.66
926872901546074112	محمد صلاح شارك في تسجيل او صناعة 7 اهداف اخر 5 مباريات له مع #ليفربول في جميع البطولات#الدوري_الانجليزي#البريميرليغ#وستهام_ليفربول	Entity	Positive	0.69	Assertion	0.66
931792735048171522	أول ظهورتلفزيوني للشيخة موزة منذ أزمة قطر توجه رسالة قوية لدول المقاطعة (فيديو) https://t.co/TV9egdWsKW	Entity	Neutral	0.67	Assertion	1
929799645391355908	بدايه المباراه #اليونان_كرواتيا🔥 #كرواتيا #اليونان افضل بث متعدد الجودات 💯 #تصفيات_كاس_العالم حاسب 🖥️ + جوال 📱 https://t.co/N0irovxQ8J	Event	Neutral	1	Assertion	1
930486076426346496	هي الدنيا مقلوبة على المطربة شرين لية ؟ هي فرطت في تيران وصنافير ولا ضيعت النيل بعد ما فشلت في مفاوضات سد النهضة مثلا ..!! #بشرب_من_نيلها_ومش_هسمع_شيرين	Long_Standing	Negative	1	Expression	1
929727499067645056	تصفيات #كأس_العالم_2018 الأفريقية منتخب #غانا يواجه منخب #مصر ومنقولة على BeIN المفتوحة و منتخب #الكونغو يواجه #أوغندا https://t.co/pfKXt8Yt	Event	Neutral	1	Assertion	1
930262161523216384	هذا شي مفرغ منه ويجب ان نكون بهذا الشكل وبهذه العقليه ولاكن لو سوينا مقارنه بين جيل ابوتريكه وزيدان والخ وبين جيل محمد صلاح رح تلاقي فرق شاسع ووكثير هذا المعنى من كلامي مع تمنياتي بالتوفيق لجميع المنتخبات العربية 👏👏👏👏	Entity	Positive	1	Expression	1
929490080691112960	"بيرلو بعد خسارة ايطاليا من السويد في ملحق تصفيات كأس العالم وتعليقه على ثقة اللاعبين والجهاز الفني للأتزوري بالتعويض في سان سيرو وسط المساندة الجماهيرية : ""لم أرى في حياتي جمهور يسجل هدفاً"" https://t.co/8Ct2alcF3f"	Event	Neutral	0.66	Assertion	0.66
927115604842119168	٣٠ أكتوبر: الحريري يقابل ولي العهد السعودي٣ نوفمبر: الحريري يقابل ولايتي مستشار خامنئي٤ نوفمبر: الحريري يستقيل ويتكلم عن الخطر الإيراني! https://t.co/xeTr7IvT4b	Event	Neutral	1	Assertion	1
931949327035092992	#الحريه_لماهينور_المصري تيران وصنافير مصرية	Long_Standing	Negative	1	Expression	0.64
929419699443715968	*المغرب هو المنتخب الوحيد في العالم حتئ الاااااان الذي لم تتلقى شباكه اي هدف طوال تصفيات كأس العالم 2018*❤️🇲🇦 #المغرب https://t.co/jfSIACwzC	Event	Positive	0.69	Expression	0.69
929397312618577920	هيفتح موضوع #تيران_وصنافير :) https://t.co/QhsRDfdE9V	Long_Standing	Neutral	0.64	Expression	0.69
930086915755462656	النظام القطري يدعي أن ثورات الربيع العربي كانت عفوية و انطلقت شرارتها في تونس ثم انتقلت نسائمها سريعاً إلى مصر فليبيا وسوريا واليمن والعراق والبحرين ... طيب من خطّط من موّل بالمال والسلاح وينقل الاخبار ليف ... الّا أخبار الامير الوالد بطل الثورات هههههته	Long_Standing	Negative	0.67	Expression	1
926894044902576128	انت مش رقم واحد 1 … انته واحدين 11انت مش رقم ون 1 … انته ونين 11#محمد_صلاح #ليفربول https://t.co/jlFYWLjq8x	Entity	Positive	1	Expression	1
929181810587832064	خالد علي بيقول انو لو كسب هينفذ حكم تيران وصنافير هتوحشنا ياخالد واللة	Long_Standing	Negative	0.68	Expression	1
931469245925482496	حتي الخولات بتتكلم اولا ياعلق افندي كل الدنيا تعلم بعدم جدوة وصل نهر الكونغو بنهر النيل واللي روج للكلام ده ناس خولات زيك كده يعني ما انت بتتكلم عن تيران وصنافير اللي اول مره تسمع عنهم في التلفزيون اكيد امك مش مدرسة تاريخ كمااان ياعلق	Long_Standing	Negative	1	Expression	1
929385885984088065	عادل ادهم-أحمد زكى-محمود عبد العزيز-عمرو واكد-فتحى عبد الوهاب-محمد ممدوح-أحمد مظهر-صلاح ذو الفقار-خالد الصاوى-خالد صالح https://t.co/UgYioFQHsF	Entity	Neutral	1	Expression	1
930395578529468032	"متل الربيع العربي ""بدأت بتونس ثم مصر ثم ليبيا ثم سوريا ثم اليمن"" https://t.co/2PGD8AF7Jw"	Long_Standing	Neutral	1	Assertion	0.67
931947637133242368	شااهد محمد صلاح يسجل هدفين اليوم ضد ساوثهامبتون 2017_11_18 HD -: https://t.co/LwDFe8AS1E via	Entity	Neutral	0.66	Assertion	0.66
927630164388802561	#فيتو|قرينة السيسي تشجع المنتج المصري في منتدى شباب العالمhttps://t.co/MgOZCCZlSj	Event	Neutral	1	Assertion	1
930006615188692992	#عزمي_بشارة: حصار #قطر حرب قذرة https://t.co/P0OVyqi34n #الأزمة_الخليجية https://t.co/Pl3L6F6NNw	Entity	Negative	1	Assertion	0.7
929416774893948929	" J aime une vidéo  : ""نتيجة مباراة المغرب ضد كوت ديفوار 20 تصفيات كأس العالم 2018"	Event	Neutral	1	Assertion	1
928649896856562944	حكومه قطر الإرهابيه هكذا أسمها الأن وهي السبب في مايسمى الربيع العربي الذي دمر سوريا وليبيا ومصر وتونس واليمن يجب أول شي تعترف بهذا الشي	Long_Standing	Negative	1	Expression	1
929747548746801024	بعد الربيع العربي كشروا عن أنيابهم وصدحوا بمخططهم في فصل الحجازكانوا متأملين في الثورة بوطننا فخيبهم الله وبدأوا ينادون بتجنيس ابناءجلدتهم ليحققوا هدفهم	Long_Standing	Negative	1	Expression	1
931779750518910978	انا ماغيرت مساري وديرتي برماح وعيال عمي عندكم .... وقطر فيها القحاطين وال مره وهواجر وعتبان وسبعان وشمر بس لعلمك ماهوب معناته اذا صارت ازمه ولا مشكله مع المملكه نقلب على قطر الحمدلله الحكومه عازتنا وماشفنا منها شي الحمدلله ترى حنا نشوف الفرق الي بينا وبينكم	Entity	Mixed	0.65	Expression	1
930456621783879682	انا اهلاوي بس اتمني رحيل مرتضي منصور عشان من ساعت ماجه النادي ومفيش مدرب بيعيش مع الزمالك بس الزمالك مش هيتأثر لو كل لاعب عمل الي عليه	Entity	Mixed	0.66	Expression	1
928897215271141376	مداخلة ضياء الحجري لـ صباح ON حول التوصيات التي أعلنها الرئيس السيسي في ختام منتدى شباب العالم #ONLIVE | #صباح_ON https://t.co/jvMgW38Gc	Event	Neutral	1	Assertion	1
